smiles,source,generator,batch_id,pce_pred,pce_relative_score,validity_score,sa_component_score,molecule_score,availability_score,dft_alignment_score,functional_group_score,feasibility_score,agent_score,dft_homo,dft_lumo,dft_gap,dft_mu,dft_alpha,sa_score,qed,novelty,multi_score,pareto_rank,purchasable,pubchem_cid,scaffold,can
O=[PH](O)O.[NH3+].c1ccoc1,batch_1,fragment_gen,1,19.322006225585938,0.9244691530175324,1.0,0.0,0.839575322414026,0.55,0.3604159460806224,0.6666666666666666,0.5552417489224547,0.7542752503665546,-6.679788589477539,-1.0598468780517578,5.82051944732666,2.721400022506714,,4.289223212829359,0.4453628604597714,,0.7542752503665546,,,,c1ccoc1,O=[PH](O)O.[NH3+].c1ccoc1
CNC.Cl.O.c1ccccc1,batch_1,fragment_gen,1,,0.0,1.0,0.8590091016466269,0.1859009101646627,0.7000000000000001,0.3166787703290389,0.0,0.4843293222855149,0.2754294338009183,,,,,,1.4229726950601194,0.6343975313550344,,0.2754294338009183,,,,c1ccccc1,CNC.Cl.O.c1ccccc1
C#C.C1CCNCC1.c1ccc2ccccc2c1,batch_1,fragment_gen,1,,0.0,1.0,0.7128826408081252,0.1712882640808125,0.7000000000000001,0.3166787703290389,0.0,0.4924523922027592,0.2676375025173965,,,,,,1.8613520775756245,0.6885513308033299,,0.2676375025173965,,,,C1CCNCC1.c1ccc2ccccc2c1,C#C.C1CCNCC1.c1ccc2ccccc2c1
C#CC(C=O)C(=O)OC,batch_2,ar_gen,2,19.84280776977539,0.949387112199716,1.0,0.0,0.8595096897597728,0.7000000000000001,0.37523700807174,0.3333333333333333,0.4933008940969677,0.7496470510609313,-7.055197715759277,-1.0804219245910645,5.764474391937256,2.703622579574585,,4.035839439348928,0.2188331694157738,,0.7496470510609313,,,,,C#CC(C=O)C(=O)OC
O=CC1COC2CC12,batch_2,ar_gen,2,19.429187774658203,0.929597297307163,1.0,0.0,0.8436778378457305,0.7000000000000001,0.3418293565819383,0.3333333333333333,0.525139946904295,0.7481164705632998,-6.695554733276367,-0.6591228246688843,5.894099235534668,2.852741479873657,,4.614897080849288,0.4534396072809582,,0.7481164705632998,,,,C1CC2CC2O1,O=CC1COC2CC12
N#CC12CC1C2CCO,batch_2,ar_gen,2,20.407154083251957,0.976388488368273,1.0,0.0,0.8811107906946184,0.7000000000000001,0.0530298456335329,0.3333333333333333,0.4671717569619891,0.7569290805748295,-7.291358470916748,0.4470461308956146,7.866864681243896,3.9617433547973633,,4.888230456756581,0.5816508592462609,,0.7569290805748295,,,,C1C2CC12,N#CC12CC1C2CCO
N=C1OC=CC2CC1O2,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4666472390167127,0.2099941717050137,,,,,,5.708214251064622,0.5165169762296858,,0.2099941717050137,,,,N=C1OC=CC2CC1O2,N=C1OC=CC2CC1O2
CCC1(O)C2CC1(O)C2,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4640123316456761,0.2092036994937028,,,,,,4.773579905750067,0.5322842604227758,,0.2092036994937028,,,,C1C2CC1C2,CCC1(O)C2CC1(O)C2
C1=Cn2cccc2C1,batch_2,ar_gen,2,,0.0,1.0,0.1010709411770782,0.1101070941177078,0.7000000000000001,0.3166787703290389,0.0,0.4598267751738599,0.2150229984345534,,,,,,3.696787176468765,0.4710472172773342,,0.2150229984345534,,,,C1=Cn2cccc2C1,C1=Cn2cccc2C1
CC1=CC2=CN=CC12,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4555761077083919,0.2066728323125176,,,,,,4.749404043374748,0.4427094341742145,,0.2066728323125176,,,,C1=CC2C=NC=C12,CC1=CC2=CN=CC12
COc1ccn(N)c1,batch_2,ar_gen,2,20.07764434814453,0.960622962668234,1.0,0.3216382488693859,0.9006621950215257,0.7000000000000001,0.3044419979827672,0.3333333333333333,0.5268874043691345,0.7885297578258083,-5.053475379943848,1.0609978437423706,6.054378509521484,1.9210747480392456,,3.035085253391842,0.5274015880451733,,0.7885297578258083,,,,c1cc[nH]c1,COc1ccn(N)c1
C#CC(C)(C#C)C#N,batch_2,ar_gen,2,20.467086791992188,0.9792559929037886,1.0,0.0,0.8834047943230309,0.7000000000000001,0.0553055573147675,0.3333333333333333,0.4528223055529274,0.7542300476919999,-7.742415904998779,0.1636672914028167,7.84086275100708,3.9460930824279785,,4.555932945699535,0.4155283303837929,,0.7542300476919999,,,,,C#CC(C)(C#C)C#N
CC1C2CCC1(O)C2,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4639275310517219,0.2091782593155165,,,,,,5.033487258408834,0.4983855897964144,,0.2091782593155165,,,,C1CC2CC1C2,CC1C2CCC1(O)C2
N=C1CC(=O)OC12CO2,batch_2,ar_gen,2,19.676345825195312,0.9414226735633274,1.0,0.0,0.8531381388506619,0.7000000000000001,0.162186474220202,0.3333333333333333,0.4709129373835673,0.7384705784105335,-7.363600730895996,-0.6532050371170044,6.869834899902344,3.212266683578491,,5.041470687525813,0.3579976810790006,,0.7384705784105335,,,,N=C1CC(=O)OC12CO2,N=C1CC(=O)OC12CO2
COC1C2C3CC2N31,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4552124689701193,0.2065637406910357,,,,,,5.428213599036476,0.4736185092523975,,0.2065637406910357,,,,C1C2C3CN2C13,COC1C2C3CC2N31
CC1CC2C(O)C12C#N,batch_2,ar_gen,2,20.4953727722168,0.9806093469952436,1.0,0.0,0.884487477596195,0.7000000000000001,0.0782279534383209,0.3333333333333333,0.4727527518806758,0.7609670598815392,-7.28570556640625,0.3042996823787689,7.593657493591309,4.010701656341553,,4.891744167075429,0.5101939790295259,,0.7609670598815392,,,,C1CC2CC12,CC1CC2C(O)C12C#N
Cc1ccccc(=O)c1,batch_2,ar_gen,2,,0.0,1.0,0.7270911770786608,0.172709117707866,0.7000000000000001,0.3166787703290389,0.0,0.4648932504728782,0.2603643575373697,,,,,,1.8187264687640177,0.50482371927079,,0.2603643575373697,,,,O=c1cccccc1,Cc1ccccc(=O)c1
C#CCC(C)(C)C#N,batch_2,ar_gen,2,20.713565826416016,0.9910488813611292,1.0,0.1356336334847707,0.9064024684373804,0.7000000000000001,0.0353608839353181,0.3333333333333333,0.4504565325667773,0.7696186876761995,-7.728024005889893,0.4096389412879944,8.078664779663086,3.915358066558838,,3.593099099545688,0.4663309661085408,,0.7696186876761995,,,,,C#CCC(C)(C)C#N
N#CC12CC1C1COC12,batch_2,ar_gen,2,20.16067123413086,0.9645954173952086,1.0,0.0,0.871676333916167,0.7000000000000001,0.0971286834342227,0.3333333333333333,0.4712113196581911,0.7515368296387741,-7.2130303382873535,0.2649461030960083,7.408048152923584,4.093062400817871,,5.280763397844659,0.4684165475531248,,0.7515368296387741,,,,C1OC2C1C1CC12,N#CC12CC1C1COC12
CC1=CC(=O)C=CC1C,batch_2,ar_gen,2,20.07764434814453,0.960622962668234,1.0,0.1177473329260537,0.8802731034271924,0.7000000000000001,0.5879309431830294,0.3333333333333333,0.5953021478170734,0.7947818167441567,-6.384760856628418,-1.7825292348861694,5.151079177856445,3.82666015625,,3.646758001221839,0.4776849690309958,,0.7947818167441567,,,,O=C1C=CCC=C1,CC1=CC(=O)C=CC1C
CC(=O)N1C=CCC=C1,batch_2,ar_gen,2,19.96280670166016,0.955128509321078,1.0,0.111784715540199,0.8752812790108823,0.7000000000000001,0.301972662763622,0.3333333333333333,0.5233535104012745,0.7697029484279998,-6.06613302230835,-0.2716942727565765,6.065591812133789,2.7651612758636475,,3.664645853379403,0.4746245202913491,,0.7697029484279998,,,,C1=CNC=CC1,CC(=O)N1C=CCC=C1
COc1n[nH]c(N)n1,batch_2,ar_gen,2,19.98275375366211,0.95608288404046,1.0,0.3085662208973581,0.8957229293221038,0.7000000000000001,0.2365308677446276,0.3333333333333333,0.507373495610755,0.7792180992086991,-5.597670078277588,0.8404527902603149,6.396002292633057,2.929194211959839,,3.0743013373079258,0.510494080052876,,0.7792180992086991,,,,c1nc[nH]n1,COc1n[nH]c(N)n1
CC1(C)CC2(CC2)C1,batch_2,ar_gen,2,,0.0,1.0,0.2603228662552406,0.126032286625524,0.7000000000000001,0.3166787703290389,0.0,0.4565701384433936,0.2251936421708849,,,,,,3.219031401234278,0.4493363057408925,,0.2251936421708849,,,,C1CC2(C1)CC2,CC1(C)CC2(CC2)C1
COCC1COC(C)C1,batch_2,ar_gen,2,,0.0,1.0,0.1827613672080469,0.1182761367208047,0.7000000000000001,0.3166787703290389,0.0,0.4625852529431134,0.2215688715874973,,,,,,3.451715898375859,0.556103735739024,,0.2215688715874973,,,,C1CCOC1,COCC1COC(C)C1
CC1C2COC1C2C#N,batch_2,ar_gen,2,20.467086791992188,0.9792559929037886,1.0,0.0,0.8834047943230309,0.7000000000000001,0.068041750913577,0.3333333333333333,0.4651960146140946,0.75794216041035,-7.309183597564697,0.5418482422828674,7.700320720672607,4.130806922912598,,5.489994365918039,0.476792734793558,,0.75794216041035,,,,C1OC2CC1C2,CC1C2COC1C2C#N
CC12CC3C4CC1C32C4,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4579760618345168,0.207392818550355,,,,,,6.319695966867837,0.4587091283483799,,0.207392818550355,,,,C1C2CC34C2CC3C14,CC12CC3C4CC1C32C4
COC(C)C1(C)CN1,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4582925823608355,0.2074877747082506,,,,,,4.306745452234452,0.5274859318571714,,0.2074877747082506,,,,C1CN1,COC(C)C1(C)CN1
CCC1(C)C2CC21C,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4570791035690232,0.2071237310707069,,,,,,4.153868318307483,0.4860627399117566,,0.2071237310707069,,,,C1C2CC12,CCC1(C)C2CC21C
CCCC1C(C)C1O,batch_2,ar_gen,2,,0.0,1.0,0.176544406718019,0.1176544406718019,0.7000000000000001,0.3166787703290389,0.0,0.4654495608803605,0.2219929767343695,,,,,,3.4703667798459428,0.5751991219873382,,0.2219929767343695,,,,C1CC1,CCCC1C(C)C1O
CN=C1OC2CC12C#N,batch_2,ar_gen,2,20.4953727722168,0.9806093469952436,1.0,0.0,0.884487477596195,0.7000000000000001,0.1364165466235225,0.3333333333333333,0.4804218393920801,0.7632677861349605,-7.320344924926758,-0.1523389965295791,7.066507339477539,4.178767681121826,,5.287599590683551,0.4643402404635522,,0.7632677861349605,,,,N=C1OC2CC12,CN=C1OC2CC12C#N
CC1CC(=O)C(C)(C)C1,batch_2,ar_gen,2,19.98275375366211,0.95608288404046,1.0,0.2392949917889302,0.888795806411261,0.7000000000000001,0.2992931169204536,0.3333333333333333,0.5242326713447827,0.7794268658913175,-6.464934825897217,-0.3674899339675903,6.077853202819824,3.0010969638824463,,3.2821150246332094,0.4849515029866841,,0.7794268658913175,,,,O=C1CCCC1,CC1CC(=O)C(C)(C)C1
CC1=NN(C)CC1=O,batch_2,ar_gen,2,19.98275375366211,0.95608288404046,1.0,0.1900635235946607,0.883872659591834,0.7000000000000001,0.6920205777588575,0.3333333333333333,0.6152577319787547,0.8032881813079102,-6.211441993713379,-1.521350622177124,4.940378189086914,2.964751005172729,,3.429809429216018,0.4372394724824906,,0.8032881813079102,,,,O=C1C=NNC1,CC1=NN(C)CC1=O
O=CC1OCC2CC21,batch_2,ar_gen,2,19.429187774658203,0.929597297307163,1.0,0.0,0.8436778378457305,0.7000000000000001,0.3275990709079027,0.3333333333333333,0.521582375485786,0.747049199137747,-6.728891849517822,-0.7091579437255859,5.953081130981445,2.9113848209381104,,4.585958619310828,0.4534396072809582,,0.747049199137747,,,,C1OCC2CC12,O=CC1OCC2CC21
CC1(C)CC(C#N)C1O,batch_2,ar_gen,2,20.4953727722168,0.9806093469952436,1.0,0.0,0.884487477596195,0.7000000000000001,0.0639612638397782,0.3333333333333333,0.4710725128150201,0.7604629881618425,-7.336291313171387,0.4931476414203644,7.744451522827148,4.01566743850708,,4.151039376636727,0.5227702012560592,,0.7604629881618425,,,,C1CCC1,CC1(C)CC(C#N)C1O
CCC(C)C#CCC=O,batch_2,ar_gen,2,20.594482421875,0.9853512880134624,1.0,0.0,0.8882810304107699,0.7000000000000001,0.3382172764875397,0.3333333333333333,0.5117637527603325,0.7753258471156387,-6.792371273040772,-0.6914308667182922,5.908846378326416,2.8590049743652344,,4.164188770452609,0.4036184464785394,,0.7753258471156387,,,,,CCC(C)C#CCC=O
CC1=CC2=C(C1)OC2=O,batch_2,ar_gen,2,19.58304977416992,0.9369588865080728,1.0,0.0631754847709681,0.855884657683555,0.7000000000000001,0.8586358466705437,0.3333333333333333,0.6588690547847941,0.7967799768139268,-6.649522304534912,-1.3065876960754397,4.677381992340088,3.655415534973145,,3.810473545687096,0.4502895096699433,,0.7967799768139268,,,,O=C1OC2=C1C=CC2,CC1=CC2=C(C1)OC2=O
CC(C#N)c1ccoc1,batch_2,ar_gen,2,20.663917541503903,0.9886734392167884,1.0,0.1661844098491306,0.907557192358344,0.7000000000000001,0.2102311748494465,0.3333333333333333,0.5095162095447758,0.7881448975142734,-6.959954738616943,-0.0874596834182739,6.5497589111328125,3.875774145126343,,3.501446770452608,0.5686116611049833,,0.7881448975142734,,,,c1ccoc1,CC(C#N)c1ccoc1
CC1C2CC1C2(O)C#N,batch_2,ar_gen,2,20.467086791992188,0.9792559929037886,1.0,0.0,0.8834047943230309,0.7000000000000001,0.0606780696377878,0.3333333333333333,0.4634261205955089,0.7574111922047743,-7.371058940887451,0.4813528060913086,7.780565738677978,3.911565065383911,,4.889327669124823,0.4772662434626349,,0.7574111922047743,,,,C1C2CC1C2,CC1C2CC1C2(O)C#N
O=C1CC2=CCC1CC2,batch_2,ar_gen,2,19.77123641967773,0.9459627521911012,1.0,0.0,0.856770201752881,0.7000000000000001,0.5658876719084699,0.3333333333333333,0.5851382495489534,0.7752806160917027,-6.278761386871338,-1.348010540008545,5.201709270477295,2.946596384048462,,4.671709028466816,0.4466644327011284,,0.7752806160917027,,,,O=C1CC2=CCC1CC2,O=C1CC2=CCC1CC2
CN1C(CC=O)C12CO2,batch_2,ar_gen,2,19.982078552246094,0.95605057875736,1.0,0.0,0.864840463005888,0.7000000000000001,0.3885746306738837,0.3333333333333333,0.5199184559105635,0.7613638608772906,-6.376467704772949,-0.7294530272483826,5.715909481048584,2.8535971641540527,,5.479166066137479,0.3740542105028396,,0.7613638608772906,,,,C1NC12CO2,CN1C(CC=O)C12CO2
C#CC12CC1C2C(C)=O,batch_2,ar_gen,2,20.432209014892575,0.9775872516417288,1.0,0.0,0.8820698013133831,0.7000000000000001,0.3191864847124038,0.3333333333333333,0.521754297801728,0.7739751502598865,-6.533629894256592,-0.5919471979141235,5.989094257354736,2.778228521347046,,4.973486072141197,0.4686067330464025,,0.7739751502598865,,,,C1C2CC12,C#CC12CC1C2C(C)=O
C#CC12CC3C(C)C1N32,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4387586229890141,0.2016275868967042,,,,,,5.837427584679833,0.3305928693783626,,0.2016275868967042,,,,C1C2CC3C1N23,C#CC12CC3C(C)C1N32
CC1C2CC1(O)CC2=O,batch_2,ar_gen,2,19.98275375366211,0.95608288404046,1.0,0.0,0.864866307232368,0.7000000000000001,0.250566564166683,0.3333333333333333,0.5155188517464442,0.7600620705865908,-6.477567195892334,-0.1378674209117889,6.319272994995117,2.908819913864136,,5.106513578676113,0.5080702935873783,,0.7600620705865908,,,,O=C1CC2CC1C2,CC1C2CC1(O)CC2=O
CC1C2CC(C=O)C12,batch_2,ar_gen,2,19.72249984741211,0.943630931304732,1.0,0.0,0.8549047450437856,0.7000000000000001,0.3290773691456173,0.3333333333333333,0.523177312037966,0.7553865151420397,-6.614399433135986,-0.5995450019836426,5.946842193603516,2.878087520599365,,4.683321343311645,0.4616086872326338,,0.7553865151420397,,,,C1CC2CC12,CC1C2CC(C=O)C12
CC12OC3C4OC4C1C32,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4535623255782623,0.2060686976734786,,,,,,5.240978547837012,0.4292842199733507,,0.2060686976734786,,,,O1C2C1C1C3OC2C31,CC12OC3C4OC4C1C32
OC1C2CCC1C1CC21,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4658117356504593,0.2097435206951378,,,,,,4.600579217989044,0.5109469537879969,,0.2097435206951378,,,,C1CC2CC1C1CC21,OC1C2CCC1C1CC21
CC1CC(O)C1(C)C#N,batch_2,ar_gen,2,20.467086791992188,0.9792559929037886,1.0,0.0,0.8834047943230309,0.7000000000000001,0.0556049236043828,0.3333333333333333,0.4689834277561713,0.7590783843529729,-7.360620975494385,0.5742855072021484,7.837462902069092,4.053234100341797,,4.509618095552567,0.5227702012560592,,0.7590783843529729,,,,C1CCC1,CC1CC(O)C1(C)C#N
CCC1CCC2(CO2)C1,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.457550884557185,0.2072652653671555,,,,,,4.025586353910603,0.489207946499502,,0.2072652653671555,,,,C1CCC2(C1)CO2,CCC1CCC2(CO2)C1
CC12CC1(O)C1COC12,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4642537207455013,0.2092761162236504,,,,,,5.029646782460043,0.5005601877549434,,0.2092761162236504,,,,C1OC2C1C1CC12,CC12CC1(O)C1COC12
CCC(C)C(C)C(O)C#N,batch_2,ar_gen,2,20.84823226928711,0.9974920514402316,1.0,0.0179621125465384,0.8997898524068391,0.7000000000000001,0.0213144761788015,0.3333333333333333,0.4578812212597699,0.7672172630627182,-7.618602752685547,0.6017540097236633,8.260664939880371,4.00260591506958,,3.9461136623603847,0.6059062369893521,,0.7672172630627182,,,,,CCC(C)C(C)C(O)C#N
Cc1ccn(C#N)c1,batch_2,ar_gen,2,20.59026336669922,0.9851494256230174,1.0,0.1537452418763785,0.903494064686052,0.7000000000000001,0.3516378630620746,0.3333333333333333,0.5376155401606746,0.7937305073284386,-6.272888660430908,-0.0152353644371032,5.854797840118408,4.466626167297363,,3.5387642743708643,0.4869293848565953,,0.7937305073284386,,,,c1cc[nH]c1,Cc1ccn(C#N)c1
CCC1C2CC(O)C12,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4646747620962094,0.2094024286288628,,,,,,4.194407357297658,0.5367004634263306,,0.2094024286288628,,,,C1CC2CC12,CCC1C2CC(O)C12
CC1CC2CCC1(O)C2,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4674552200500348,0.2102365660150104,,,,,,4.941124501753038,0.521903516451834,,0.2102365660150104,,,,C1CC2CCC1C2,CC1CC2CCC1(O)C2
CC1(O)C2CCC21C#N,batch_2,ar_gen,2,20.467086791992188,0.9792559929037886,1.0,0.0,0.8834047943230309,0.7000000000000001,0.0618699353803527,0.3333333333333333,0.4692610359489503,0.7591616668108067,-7.294206142425537,0.5868456363677979,7.767392158508301,4.011709213256836,,4.730820687525812,0.51417923624797,,0.7591616668108067,,,,C1CC2CC12,CC1(O)C2CCC21C#N
CC1CC2OC2CC1O,batch_2,ar_gen,2,,0.0,1.0,0.0252674827697288,0.1025267482769728,0.7000000000000001,0.3166787703290389,0.0,0.4616151374553989,0.2102532650305007,,,,,,3.924197551690813,0.4829696324875948,,0.2102532650305007,,,,C1CCC2OC2C1,CC1CC2OC2CC1O
CNc1cncc(N)n1,batch_2,ar_gen,2,19.70712280273437,0.942895210422378,1.0,0.3926382540017374,0.8935799937380761,0.7000000000000001,0.8580905911695753,0.3333333333333333,0.6697361900763621,0.8264268526395618,-5.241503715515137,-0.59563809633255,4.678126335144043,2.6890194416046143,,2.822085237994788,0.5569791707820108,,0.8264268526395618,,,,c1cnccn1,CNc1cncc(N)n1
O=C1OC=CCC2OC12,batch_2,ar_gen,2,19.27663803100586,0.9222984935152164,1.0,0.0,0.837838794812173,0.7000000000000001,0.3290674055404121,0.3333333333333333,0.5105133282581464,0.739641154845965,-6.688115119934082,-0.8542989492416382,5.9468841552734375,3.5808098316192627,,4.494553886541539,0.3438654013758452,,0.739641154845965,,,,O=C1OC=CCC2OC12,O=C1OC=CCC2OC12
CC1CC2(C#N)CC12,batch_2,ar_gen,2,20.467086791992188,0.9792559929037886,1.0,0.0,0.8834047943230309,0.7000000000000001,0.0640113704750658,0.3333333333333333,0.4617425419539762,0.7569061186123145,-7.307059288024902,0.473746508359909,7.7439045906066895,4.052863597869873,,4.851821465160629,0.4604868844569538,,0.7569061186123145,,,,C1CC2CC12,CC1CC2(C#N)CC12
CCC(C)c1ncon1,batch_2,ar_gen,2,,0.0,1.0,0.1434157944645155,0.1143415794464515,0.7000000000000001,0.3166787703290389,0.0,0.4696964419894196,0.2209480382093419,,,,,,3.5697526166064533,0.6035116627143987,,0.2209480382093419,,,,c1ncon1,CCC(C)c1ncon1
N#CC1CC2CC3C1C23,batch_2,ar_gen,2,20.172168731689453,0.9651455197865296,1.0,0.0,0.8721164158292237,0.7000000000000001,0.0367860738017444,0.3333333333333333,0.4567654906125331,0.7475111382642166,-7.333957672119141,0.7102388739585876,8.06089973449707,4.21587610244751,,4.755078850952022,0.472682036636202,,0.7475111382642166,,,,C1CC2C3CC1C23,N#CC1CC2CC3C1C23
O=C1NC2C=CNC2N1,batch_2,ar_gen,2,19.77123641967773,0.9459627521911012,1.0,0.0,0.856770201752881,0.7000000000000001,0.3136596004880337,0.3333333333333333,0.5140567011563641,0.7539561515739259,-6.2048821449279785,0.1157004013657569,6.013236045837402,3.963621854782105,,4.906263945713137,0.3931675624512603,,0.7539561515739259,,,,O=C1NC2C=CNC2N1,O=C1NC2C=CNC2N1
CC1(C)OCC2CC1C2,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4612892849341076,0.2083867854802322,,,,,,4.112132436837397,0.480797282345652,,0.2083867854802322,,,,C1OCC2CC1C2,CC1(C)OCC2CC1C2
Cc1cn2c(n1)CC=C2,batch_2,ar_gen,2,20.07764434814453,0.960622962668234,1.0,0.0867537806289562,0.8771737481974827,0.7000000000000001,0.3151679291626414,0.3333333333333333,0.5309081662228908,0.7732940736051052,-5.8472161293029785,0.18294258415699,6.006608963012695,2.533103704452514,,3.739738658113131,0.5029967817704256,,0.7732940736051052,,,,C1=Cn2ccnc2C1,Cc1cn2c(n1)CC=C2
O=C1CC2C3CC1CN23,batch_2,ar_gen,2,19.676345825195312,0.9414226735633274,1.0,0.0,0.8531381388506619,0.7000000000000001,0.3643386043172079,0.3333333333333333,0.5312706180479977,0.7565778826098626,-6.342707633972168,-0.531652569770813,5.805466175079346,2.8056211471557617,,5.698194054735952,0.4234620020135268,,0.7565778826098626,,,,O=C1CC2C3CC1CN23,O=C1CC2C3CC1CN23
CC1=CC(C=O)C(=O)O1,batch_2,ar_gen,2,19.85877227783203,0.9501509405035244,1.0,0.0,0.8601207524028195,0.7000000000000001,0.4281443936815736,0.3333333333333333,0.5218077656197668,0.7586268563679037,-6.912792205810547,-1.1873794794082642,5.581371307373047,3.519216060638428,,4.176846462760301,0.2873666702180452,,0.7586268563679037,,,,O=C1CC=CO1,CC1=CC(C=O)C(=O)O1
CC12OC1CCC1COC12,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4592516848676995,0.2077755054603098,,,,,,4.473738179045279,0.4672132819029314,,0.2077755054603098,,,,C1CC2OC2C2OCC12,CC12OC1CCC1COC12
C#CC12CC1C2(C)C,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4509580736688759,0.2052874221006627,,,,,,4.72757852915753,0.4119225405774411,,0.2052874221006627,,,,C1C2CC12,C#CC12CC1C2(C)C
CCCC1CCCC1=O,batch_2,ar_gen,2,20.350807189941406,0.973692548613063,1.0,0.4059056406183614,0.9195446029522866,0.7000000000000001,0.2942149241675746,0.3333333333333333,0.523284321931452,0.8006665186460362,-6.517254829406738,-0.392132043838501,6.1013617515563965,2.746432065963745,,2.782283078144916,0.5537594948192781,,0.8006665186460362,,,,O=C1CCCC1,CCCC1CCCC1=O
CCC(O)c1ncon1,batch_2,ar_gen,2,,0.0,1.0,0.0584096406183614,0.1058409640618361,0.7000000000000001,0.3166787703290389,0.0,0.4736836359577087,0.2161937656305979,,,,,,3.824771078144916,0.6300929558363262,,0.2161937656305979,,,,c1ncon1,CCC(O)c1ncon1
O=CC12CC1=NCC2=O,batch_2,ar_gen,2,19.45747375488281,0.930950651398618,1.0,0.0,0.8447605211188944,0.7000000000000001,0.5069195597938397,0.3333333333333333,0.5511244555667141,0.7566697014532402,-6.868650913238525,-1.495442271232605,5.349653244018555,2.96144700050354,,4.921164924298761,0.3515193263439163,,0.7566697014532402,,,,O=C1CN=C2CC12,O=CC12CC1=NCC2=O
O=C1OCC2CCC2O1,batch_2,ar_gen,2,19.676345825195312,0.9414226735633274,1.0,0.1035244441311237,0.8634905832637743,0.7000000000000001,0.0203677407077271,0.3333333333333333,0.450025210591901,0.7394509714622123,-7.5771026611328125,0.5083011388778687,8.273402214050293,4.602310657501221,,3.6894266676066287,0.4551107249886839,,0.7394509714622123,,,,O=C1OCC2CCC2O1,O=C1OCC2CCC2O1
CC1(O)C2CCC21C=O,batch_2,ar_gen,2,19.735595703125,0.9442575077842956,1.0,0.0,0.8554060062274366,0.7000000000000001,0.3551411216336234,0.3333333333333333,0.5376237305494097,0.7600713235240284,-6.646530628204346,-0.691092848777771,5.841018199920654,2.737295627593994,,4.487618764448889,0.5144785564955817,,0.7600713235240284,,,,C1CC2CC12,CC1(O)C2CCC21C=O
CCC12CCC1C(O)C2,batch_2,ar_gen,2,,0.0,1.0,0.0,0.1,0.7000000000000001,0.3166787703290389,0.0,0.4689118600949973,0.2106735580284991,,,,,,4.179944302910426,0.56494778341825,,0.2106735580284991,,,,C1CC2CCC12,CCC12CCC1C(O)C2
CC(C)(O)C(C#N)CO,batch_2,ar_gen,2,20.713565826416016,0.9910488813611292,1.0,0.0111371930659138,0.8939528243954948,0.7000000000000001,0.0383828863601571,0.3333333333333333,0.4582211068108031,0.7632333091200874,-7.700034141540527,0.4734139740467071,8.041142463684082,3.80241322517395,,3.9665884208022586,0.5463914570273143,,0.7632333091200874,,,,,CC(C)(O)C(C#N)CO
CCC(C)C(CO)CO,batch_2,ar_gen,2,,0.0,1.0,0.2903652259026425,0.1290365225902642,0.7000000000000001,0.3166787703290389,0.0,0.4574899356131314,0.2275725464971244,,,,,,3.1289043222920725,0.5888016202058111,,0.2275725464971244,,,,,CCC(C)C(CO)CO
CC1CCC2CCC12,batch_2,ar_gen,2,,0.0,1.0,0.2523567144103262,0.1252356714410326,0.7000000000000001,0.3166787703290389,0.0,0.4565240199967154,0.2246221760077374,,,,,,3.242929856769021,0.4490288494297048,,0.2246221760077374,,,,C1CC2CCC2C1,CC1CCC2CCC12
